CD_SETOR,NUMPOINTS
"355030819000568",0
"355030819000569",0
"355030819000570",0
"355030819000571",0
"355030819000572",0
"355030819000573",0
"355030819000574",2
"355030819000575",0
"355030819000576",0
"355030819000577",0
"355030819000579",0
"355030819000580",0
"355030819000581",0
"355030819000582",0
"355030819000583",0
"355030819000584",0
"355030819000585",0
"355030819000586",0
"355030819000587",1
"355030819000588",0
"355030819000589",0
"355030819000590",0
"355030819000591",0
"355030819000592",0
"355030819000593",1
"355030819000594",0
"355030819000596",0
"355030819000597",0
"355030819000598",0
"355030819000600",0
"355030819000601",0
"355030819000602",0
"355030819000604",0
"355030819000605",1
"355030819000606",0
"355030819000607",0
"355030819000608",0
"355030819000609",0
"355030819000610",0
"355030819000611",2
"355030819000612",1
"355030819000613",0
"355030819000614",0
"355030819000615",0
"355030819000616",1
"355030819000617",0
"355030819000618",0
"355030819000619",0
"355030819000620",1
"355030819000621",0
"355030819000622",0
"355030819000623",1
"355030819000624",0
"355030819000625",0
"355030819000626",0
"355030819000627",0
"355030819000628",0
"355030819000629",0
"355030819000630",0
"355030819000631",0
"355030819000632",0
"355030819000633",0
"355030819000634",0
"355030819000635",0
"355030819000636",0
"355030819000637",0
"355030819000638",0
"355030819000639",0
"355030819000640",0
"355030819000641",0
"355030819000642",0
"355030819000643",0
"355030819000644",0
"355030819000645",0
"355030819000646",1
"355030819000647",0
"355030819000648",0
"355030819000649",0
"355030819000650",1
"355030819000651",0
"355030819000652",0
"355030819000653",1
"355030819000654",0
"355030819000655",0
"355030819000656",0
"355030819000657",0
"355030820000001",0
"355030820000002",0
"355030820000003",1
"355030820000004",0
"355030820000005",2
"355030820000006",0
"355030820000008",0
"355030820000010",1
"355030820000011",1
"355030820000012",0
"355030820000013",0
"355030820000014",0
"355030820000015",0
"355030820000017",0
"355030820000018",0
"355030820000019",1
"355030820000023",2
"355030820000024",0
"355030820000025",0
"355030820000026",0
"355030820000028",0
"355030820000029",0
"355030820000030",0
"355030820000033",0
"355030820000034",0
"355030820000035",1
"355030820000036",0
"355030820000037",0
"355030820000038",0
"355030820000039",0
"355030820000040",0
"355030820000041",0
"355030820000043",0
"355030820000044",1
"355030820000045",0
"355030820000046",0
"355030820000047",0
"355030820000048",1
"355030820000050",0
"355030820000051",0
"355030820000052",1
"355030820000053",0
"355030820000054",1
"355030820000057",0
"355030820000058",0
"355030820000059",1
"355030820000060",0
"355030820000061",1
"355030820000062",0
"355030820000063",0
"355030820000064",1
"355030820000065",0
"355030820000066",0
"355030820000067",1
"355030820000068",0
"355030820000069",1
"355030820000071",0
"355030820000072",0
"355030820000073",0
"355030820000074",0
"355030820000075",0
"355030820000076",0
"355030820000077",0
"355030820000078",0
"355030820000081",1
"355030820000082",0
"355030820000083",0
"355030820000084",0
"355030820000085",0
"355030820000086",0
"355030820000095",0
"355030820000096",0
"355030820000100",1
"355030820000101",0
"355030820000107",0
"355030820000109",0
"355030820000110",0
"355030820000111",0
"355030820000114",0
"355030820000115",1
"355030820000116",0
"355030820000117",1
"355030820000118",0
"355030820000119",0
"355030820000120",0
"355030820000121",0
"355030820000122",0
"355030820000123",0
"355030820000124",0
"355030820000125",0
"355030820000127",0
"355030820000128",0
"355030820000129",0
"355030820000130",0
"355030820000131",0
"355030820000132",0
"355030820000133",0
"355030820000134",0
"355030820000135",0
"355030820000136",0
"355030820000137",1
"355030820000138",0
"355030820000139",0
"355030820000140",0
"355030820000141",0
"355030820000142",0
"355030820000143",1
"355030820000144",0
"355030820000145",0
"355030820000146",0
"355030820000147",0
"355030820000148",1
"355030820000149",0
"355030820000150",0
"355030820000151",0
"355030820000152",0
"355030820000153",0
"355030820000154",0
"355030820000155",0
"355030820000156",0
"355030820000157",0
"355030820000158",0
"355030820000159",0
"355030820000160",0
"355030820000161",1
"355030820000162",0
"355030820000163",0
"355030820000164",0
"355030820000165",0
"355030820000166",0
"355030820000167",0
"355030820000168",0
"355030820000169",0
"355030820000170",0
"355030820000171",0
"355030820000172",1
"355030820000173",0
"355030820000174",0
"355030820000175",0
"355030820000178",1
"355030820000179",2
"355030820000180",0
"355030820000181",1
"355030820000182",0
"355030820000183",0
"355030820000184",0
"355030820000185",0
"355030820000186",0
"355030820000187",0
"355030820000188",0
"355030820000189",1
"355030820000190",1
"355030820000193",1
"355030820000194",0
"355030820000195",1
"355030820000196",0
"355030820000197",0
"355030820000198",0
"355030820000199",0
"355030820000200",0
"355030820000201",0
"355030820000202",0
"355030821000001",0
"355030821000002",0
"355030821000003",0
"355030821000004",0
"355030821000005",0
"355030821000006",1
"355030821000007",0
"355030821000008",0
"355030821000009",2
"355030821000012",0
"355030821000013",0
"355030821000014",0
"355030821000015",0
"355030821000016",0
"355030821000017",0
"355030821000018",0
"355030821000019",0
"355030821000020",0
"355030821000021",1
"355030821000022",0
"355030821000023",0
"355030821000024",0
"355030821000025",0
"355030821000026",1
"355030821000027",1
"355030821000028",1
"355030821000029",0
"355030821000030",0
"355030821000031",0
"355030821000032",0
"355030821000034",1
"355030821000035",0
"355030821000036",0
"355030821000037",0
"355030821000038",0
"355030821000040",1
"355030821000041",0
"355030821000042",0
"355030821000043",0
"355030821000044",0
"355030821000045",1
"355030821000046",0
"355030821000047",0
"355030821000048",0
"355030821000049",0
"355030821000050",0
"355030821000051",0
"355030821000052",0
"355030821000054",1
"355030821000056",1
"355030821000057",0
"355030821000058",1
"355030821000060",0
"355030821000065",0
"355030821000068",0
"355030821000069",0
"355030821000070",0
"355030821000071",0
"355030821000072",1
"355030821000073",0
"355030821000074",0
"355030821000075",0
"355030821000076",0
"355030821000077",0
"355030821000079",0
"355030821000080",0
"355030821000081",0
"355030821000082",0
"355030821000083",0
"355030821000084",0
"355030821000085",1
"355030821000086",0
"355030821000087",0
"355030821000088",0
"355030821000091",0
"355030821000093",0
"355030821000094",0
"355030821000095",0
"355030821000096",0
"355030821000097",0
"355030821000098",0
"355030821000099",0
"355030821000100",1
"355030821000101",0
"355030821000102",0
"355030821000103",1
"355030821000104",1
"355030821000105",0
"355030821000106",0
"355030821000107",0
"355030821000108",0
"355030821000110",0
"355030821000111",0
"355030821000112",0
"355030821000115",0
"355030821000116",0
"355030821000117",0
"355030821000118",0
"355030821000120",1
"355030821000121",0
"355030821000122",0
"355030821000123",0
"355030821000124",0
"355030821000125",0
"355030821000126",2
"355030821000127",0
"355030821000128",0
"355030821000129",1
"355030821000130",0
"355030821000131",0
"355030821000132",0
"355030821000133",0
"355030821000134",0
"355030821000135",0
"355030821000136",0
"355030821000137",0
"355030821000138",0
"355030821000139",0
"355030821000140",0
"355030821000141",1
"355030821000142",0
"355030821000143",0
"355030821000144",2
"355030821000145",0
"355030821000146",0
"355030821000147",1
"355030821000148",1
"355030821000149",0
"355030821000150",0
"355030821000151",0
"355030821000152",0
"355030821000153",0
"355030821000154",0
"355030821000155",0
"355030821000156",1
"355030821000157",1
"355030821000158",0
"355030821000159",1
"355030821000160",0
"355030821000161",0
"355030821000162",0
"355030821000164",0
"355030821000165",0
"355030821000166",0
"355030821000167",0
"355030821000168",0
"355030821000169",0
"355030821000170",0
"355030821000171",0
"355030821000172",0
"355030821000173",0
"355030821000174",0
"355030821000175",0
"355030821000176",0
"355030821000177",0
"355030821000178",0
"355030822000001",0
"355030822000002",0
"355030822000005",0
"355030822000006",0
"355030822000011",0
"355030822000012",0
"355030822000013",0
"355030822000014",0
"355030822000015",0
"355030822000016",1
"355030822000020",0
"355030822000021",0
"355030822000023",0
"355030822000025",0
"355030822000027",0
"355030822000028",0
"355030822000029",0
"355030822000030",1
"355030822000032",0
"355030822000033",2
"355030822000034",0
"355030822000035",0
"355030822000036",0
"355030822000037",1
"355030822000038",0
"355030822000039",0
"355030822000040",0
"355030822000041",0
"355030822000045",0
"355030822000046",1
"355030822000049",0
"355030822000050",0
"355030822000054",0
"355030822000062",0
"355030822000063",0
"355030822000064",0
"355030822000066",0
"355030822000067",0
"355030822000068",0
"355030822000069",1
"355030822000073",0
"355030822000074",0
"355030822000075",0
"355030822000076",0
"355030822000077",0
"355030822000078",0
"355030822000079",0
"355030822000080",0
"355030822000081",0
"355030822000082",0
"355030822000085",0
"355030822000086",2
"355030822000088",0
"355030822000089",0
"355030822000091",0
"355030822000094",0
"355030822000096",0
"355030822000098",0
"355030822000099",0
"355030822000100",0
"355030822000102",1
"355030822000103",1
"355030822000104",0
"355030822000105",1
"355030822000110",0
"355030822000111",1
"355030822000112",0
"355030822000113",0
"355030822000114",0
"355030822000116",0
"355030822000118",1
"355030822000120",0
"355030822000123",1
"355030822000126",0
"355030822000127",0
"355030822000129",0
"355030822000130",0
"355030822000131",1
"355030822000132",0
"355030822000133",0
"355030822000134",0
"355030822000135",0
"355030822000137",0
"355030822000139",0
"355030822000140",0
"355030822000141",0
"355030822000142",0
"355030822000143",0
"355030822000144",0
"355030822000146",0
"355030822000147",0
"355030822000148",1
"355030822000149",1
"355030822000152",0
"355030822000153",0
"355030822000155",0
"355030822000157",0
"355030822000158",0
"355030822000161",0
"355030822000162",0
"355030822000163",1
"355030822000165",0
"355030822000166",1
"355030822000168",0
"355030822000169",1
"355030822000170",0
"355030822000171",0
"355030822000172",0
"355030822000174",0
"355030822000177",0
"355030822000178",0
"355030822000181",0
"355030822000183",0
"355030822000184",0
"355030822000185",0
"355030822000187",0
"355030822000188",0
"355030822000189",0
"355030822000190",0
"355030822000192",0
"355030822000193",0
"355030822000194",0
"355030822000199",0
"355030822000202",0
"355030822000203",0
"355030822000205",0
"355030822000206",0
"355030822000207",0
"355030822000209",1
"355030822000210",0
"355030822000211",0
"355030822000212",1
"355030822000213",2
"355030822000215",0
"355030822000216",0
"355030822000218",0
"355030822000220",0
"355030822000222",0
"355030822000225",0
"355030822000226",0
"355030822000227",0
"355030822000228",0
"355030822000233",0
"355030822000234",0
"355030822000235",0
"355030822000238",0
"355030822000241",0
"355030822000242",0
"355030822000243",0
"355030822000245",1
"355030822000249",0
"355030822000252",0
"355030822000253",0
"355030822000255",0
"355030822000257",0
"355030822000261",0
"355030822000262",0
"355030822000263",0
"355030822000265",0
"355030822000266",0
"355030822000267",0
"355030822000269",0
"355030822000270",0
"355030822000271",0
"355030822000275",0
"355030822000276",0
"355030822000277",0
"355030822000280",0
"355030822000284",0
"355030822000287",0
"355030822000288",0
"355030822000289",1
"355030822000290",0
"355030822000291",0
"355030822000293",1
"355030822000294",0
"355030822000295",0
"355030822000296",1
"355030822000297",0
"355030822000298",0
"355030822000301",0
"355030822000303",1
"355030822000304",0
"355030822000305",0
"355030822000307",0
"355030822000308",0
